Property_Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2
1217,SC20,FV,72,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1218,SC50,RM,52,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1219,SC160,RM,21,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm
1220,SC20,RL,66,7800,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1221,SC20,RL,55,8250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm
1222,SC50,RL,78,10496,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm
1223,SC20,RL,89,10680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1224,SC60,RL,60,15384,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm
1225,SC80,RL,65,10482,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1226,SC60,RL,86,14598,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm
1227,SC20,RL,72,8872,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1228,SC120,RL,65,8769,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm
1229,SC80,RL,70,7910,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1230,SC90,RL,0,18890,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe
1231,SC90,RL,70,7728,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1232,SC90,RL,70,9842,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm
1233,SC20,RL,0,12160,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1234,SC70,RH,55,8525,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm
1235,SC70,RL,96,13132,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1236,SC160,RL,36,2628,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1237,SC60,RL,41,12393,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm
1238,SC20,RL,63,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm
1239,SC20,RL,64,9037,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm
1240,SC60,RL,65,8158,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1241,SC20,RL,83,9849,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1242,SC85,RL,85,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1243,SC20,RL,107,13891,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1244,SC70,RL,0,11435,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm
1245,SC80,RL,78,12090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1246,SC60,FV,65,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1247,SC80,RL,0,12328,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1248,SC75,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1249,SC20,RL,60,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1250,SC20,RL,93,11160,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1251,SC120,RL,0,3136,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm
1252,SC20,RL,62,9858,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1253,SC60,RL,0,17542,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm
1254,SC60,RL,60,6931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1255,SC50,RM,52,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1256,SC20,RL,91,14303,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm
1257,SC30,RL,56,4060,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm
1258,SC80,RL,59,9587,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1259,SC20,RL,65,9750,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm
1260,SC60,RL,0,24682,Pave,None,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm
1261,SC20,RL,80,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1262,SC50,RL,0,11250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm
1263,SC70,RL,60,13515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1264,SC120,RH,34,4060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1265,SC160,FV,35,3735,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm
1266,SC190,RM,60,10120,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm
1267,SC20,RL,89,13214,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm
1268,SC50,RL,0,14100,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm
1269,SC50,RL,78,11344,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm
1270,SC40,RL,0,23595,Pave,None,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm
1271,SC20,RL,0,9156,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm
1272,SC20,RL,0,13526,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm
1273,SC80,RL,124,11512,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm
1274,SC50,RL,53,5362,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm
1275,SC90,RL,95,11345,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm
1276,SC60,RL,0,12936,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm
1277,SC80,RL,0,17871,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm
1278,SC60,RL,75,9473,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1279,SC50,C (all),60,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm
1280,SC20,RL,67,9808,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1281,SC20,RL,50,8049,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm
1282,SC20,RL,61,8800,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1283,SC90,RL,94,9400,Pave,None,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm
1284,SC50,RL,50,9638,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm
1285,SC50,RM,50,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1286,SC20,RL,0,9790,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm
1287,SC20,RL,0,36500,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm
1288,SC120,RL,40,5664,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm
1289,SC60,RL,86,11065,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1290,SC80,RL,0,14112,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1291,SC160,RM,21,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm
1292,SC70,RM,60,6600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm
1293,SC60,RL,78,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1294,SC20,RL,60,8172,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1295,SC20,RL,70,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm
1296,SC20,RL,80,8700,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1297,SC180,RM,35,3675,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1298,SC60,RL,313,63887,Pave,None,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm
1299,SC20,RL,75,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1300,SC60,RL,0,10762,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm
1301,SC70,RL,0,7500,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1302,SC60,RL,92,10120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1303,SC20,RL,73,8688,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1304,SC160,RM,32,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1305,SC20,RL,108,13173,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm
1306,SC120,RL,48,6955,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1307,SC20,RL,60,8072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1308,SC20,RM,100,12000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1309,SC20,RL,0,7153,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm
1310,SC20,RL,100,17500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm
1311,SC20,RL,68,8814,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1312,SC60,RL,0,9572,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1313,SC60,RL,108,14774,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm
1314,SC20,RL,60,8190,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1315,SC60,RL,85,11075,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1316,SC20,RL,61,10226,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1317,SC120,FV,47,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm
1318,SC20,RL,0,14781,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm
1319,SC20,RL,75,10215,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm
1320,SC20,RL,70,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1321,SC20,RL,0,6627,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm
1322,SC60,RL,107,10186,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1323,SC30,RL,50,5330,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1324,SC20,RL,75,9986,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1325,SC30,RM,40,3636,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm
1326,SC30,RH,70,4270,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm
1327,SC20,RL,60,6600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1328,SC50,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm
1329,SC60,RL,63,9084,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1330,SC20,RL,85,10000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1331,SC80,RL,55,10780,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1332,SC20,RL,67,8877,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm
1333,SC50,RM,60,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm
1334,SC160,RM,24,2368,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm
1335,SC20,RL,80,9650,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1336,SC90,RL,87,9246,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm
1337,SC30,RM,153,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm
1338,SC60,RL,95,13450,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1339,SC20,RL,120,9560,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1340,SC20,RL,70,8294,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1341,SC20,RL,66,13695,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm
1342,SC60,RL,0,9375,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1343,SC50,RL,57,7558,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1344,SC60,RL,85,11103,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1345,SC30,RM,50,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1346,SC20,RL,0,20781,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm
1347,SC20,RL,93,15306,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm
1348,SC20,RL,0,16196,Pave,None,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm
1349,SC70,RM,50,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1350,SC90,RL,91,11643,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm
1351,SC60,RL,70,9247,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1352,SC50,RM,50,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1353,SC50,RL,56,14720,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm
1354,SC60,RL,0,10316,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1355,SC80,RL,102,10192,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1356,SC20,RL,0,9477,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1357,SC20,RL,0,12537,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm
1358,SC160,FV,0,2117,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1359,SC20,RL,129,16737,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm
1360,SC70,RL,51,9842,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm
1361,SC20,RL,124,16158,Pave,None,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm
1362,SC50,RL,0,12513,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm
1363,SC60,RL,73,8499,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1364,SC160,FV,30,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1365,SC60,FV,0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1366,SC60,RL,68,9179,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1367,SC160,RM,41,2665,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm
1368,SC120,RM,0,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1369,SC20,RL,48,10635,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm
1370,SC50,RL,90,5400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm
1371,SC80,RL,80,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1372,SC60,RL,75,9750,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1373,SC20,RL,0,11400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1374,SC60,FV,85,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1375,SC20,RL,89,10991,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm
1376,SC30,RL,52,6292,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm
1377,SC50,RL,60,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1378,SC160,RM,21,1953,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm
1379,SC80,RL,73,9735,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm
1380,SC30,RL,45,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1381,SC20,RL,0,12925,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1382,SC70,RM,60,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm
1383,SC30,RL,0,25339,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm
1384,SC50,RL,60,9060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1385,SC50,RM,40,5436,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm
1386,SC60,RL,80,16692,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm
1387,SC50,RM,60,8520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm
1388,SC20,RL,42,14892,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm
1389,SC50,RM,60,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1390,SC20,RL,70,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1391,SC90,RL,65,8944,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1392,SC85,RL,68,7838,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1393,SC190,RM,60,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1394,SC120,RL,53,4045,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm
1395,SC60,RL,88,12665,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm
1396,SC20,RL,0,57200,Pave,None,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm
1397,SC70,RM,51,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1398,SC50,RL,60,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1399,SC50,RL,51,6171,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm
1400,SC50,RM,50,6000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm
1401,SC60,RL,62,7415,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1402,SC20,RL,64,6762,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1403,SC20,RL,49,15256,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm
1404,SC50,RL,60,10410,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm
1405,SC120,RM,44,3842,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm
1406,SC85,RL,70,8445,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1407,SC20,RL,0,8780,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm
1408,SC70,RM,60,7740,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1409,SC60,RL,46,20544,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm
1410,SC60,RL,79,12420,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1411,SC50,RL,80,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1412,SC90,RL,60,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1413,SC20,RL,88,10994,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm
1414,SC50,RL,64,13053,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1415,SC120,RL,51,3635,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm
1416,SC190,RM,60,11340,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1417,SC60,RL,0,16545,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1418,SC20,RL,71,9204,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1419,SC20,RL,0,16381,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1420,SC60,RL,90,11700,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm
1421,SC120,RL,53,4043,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm
1422,SC120,RM,37,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1423,SC80,RL,0,19690,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm
1424,SC20,RL,0,9503,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1425,SC20,RL,80,10721,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1426,SC60,RL,81,10944,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1427,SC50,RL,60,10930,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm
1428,SC30,RM,60,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm
1429,SC20,RL,0,12546,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm
1430,SC60,RL,60,21930,Pave,None,IR3,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm
1431,SC120,RL,0,4928,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm
1432,SC30,RL,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1433,SC60,RL,93,10261,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1434,SC20,RL,80,17400,Pave,None,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm
1435,SC20,RL,80,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1436,SC20,RL,60,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm
1437,SC20,RL,96,12444,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm
1438,SC20,RM,90,7407,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm
1439,SC60,RL,80,11584,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1440,SC70,RL,79,11526,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm
1441,SC120,RM,0,4426,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1442,SC60,FV,85,11003,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1443,SC30,RL,0,8854,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1444,SC20,RL,63,8500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm
1445,SC85,RL,70,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm
1446,SC20,RL,0,26142,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm
1447,SC60,RL,80,10000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1448,SC50,RL,70,11767,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1449,SC180,RM,21,1533,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm
1450,SC90,RL,60,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm
1451,SC20,RL,78,9262,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1452,SC180,RM,35,3675,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1453,SC20,RL,90,17217,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1454,SC20,FV,62,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1455,SC60,RL,62,7917,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1456,SC20,RL,85,13175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
